"\"CS98\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS257\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS260\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS261\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS262\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS269\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS236\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS253\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS240\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS258\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS239\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS266\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS267\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS268\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS270\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS271\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS265\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS259\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"IND58\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND62\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND60\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND74\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND66\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"JPN132\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IND70\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND72\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND76\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND68\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"NA232\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"CS272\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS282\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS278\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS279\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS276\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS273\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS280\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS274\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS277\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS281\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS314\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS315\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS275\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"CS283\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"NA231\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"NA233\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"NA234\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"NA235\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"NA236\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"NA237\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"NA238\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"GBR38\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA228\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA236\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA224S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA232\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA238\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA234\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA226\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA230\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR34\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR36\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN36\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"BRA14\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"BRA18\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"BRA16\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IND64\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"CS384\",\"OK\",\"sandbox\",\"Summer '23 Patch 16\""
"\"CS385\",\"OK\",\"sandbox\",\"Summer '23 Patch 16\""
"\"NA291\",\"OK\",\"production\",\"Summer '23 Patch 16\""
"\"AUS66\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IND78\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND82\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND84\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"USA250S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA262S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA248S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA246S\",\"OK\",\"sandbox\",\"Winter '24 Patch 1.4\""
"\"USA242S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA258S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA244S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA254S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA256S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA268S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA270S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA240S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA252S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA260S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"GBR58\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR40S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"GBR42S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"GBR44S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"AUS88\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE30S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"SWE6S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"DEU54\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS80S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA312\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA326\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA354\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA314\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA346\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA272\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA360\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA356\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA300\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA276\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA316\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA318\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA336\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA342\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA344\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA332\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA340\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA288\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA352\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA290\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA274\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA282\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA324\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA292\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA294\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA350\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR54\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR48\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR52\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR56\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE18\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE16\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE8\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE22\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE26\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE14\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE20\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE24\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA348\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA286\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA320\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA322\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA278\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA328\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA358\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA280\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA334\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA338\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA296\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA302\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA304\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA330\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE28S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"AUS74\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS76\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS70\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN50\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN46\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN42\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN48\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR46\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR50\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS72\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN44\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN38\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN40\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS68\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IND88\",\"OK\",\"production\",\"Summer '23 Patch 16.1\""
"\"CAN52\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IND80\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"SWE12\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE10\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IND86\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND90\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND92\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"IND94\",\"OK\",\"production\",\"Summer '23 Patch 16.2\""
"\"SWE34\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE38\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE32\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE40\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE36\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE46\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE42\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA408\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"DEU58\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"DEU56\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SGP14\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"CAN54\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR60S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"GBR62S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA434S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA432S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA488S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA490S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"USA366S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"JPN136\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"SWE44S\",\"OK\",\"sandbox\",\"Summer '23 Patch 16.4\""
"\"AUS82\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS84\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS86\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS90\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS92\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"AUS94\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"GBR64\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"JPN134\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"JPN138\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"JPN140\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"JPN142\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA374\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA410\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA412\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA414\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA416\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA418\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA420\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA422\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA424\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA426\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA428\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA430\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA440\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA452\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA454\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA456\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA460\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA462\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA464\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA466\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA468\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA470\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA472\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA474\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA476\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA478\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA436\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA438\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA442\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"USA444\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"ITA6\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"ITA2S\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IDN2S\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
"\"IDN6\",\"OK\",\"production\",\"Summer '23 Patch 16.4\""
